id,eternal,year,program__id,program__eternal,program__activity_code,program__name_en,program__name_fr,cr__id,cr__eternal,cr__cr_code,department__id,department__eternal,department__tbs_dept_code,department__name_en,department__name_fr,planned_spending_1,planned_spending_1_rev,planned_spending_1_special,planned_spending_2,planned_spending_2_rev,planned_spending_2_special,planned_spending_3,planned_spending_3_rev,planned_spending_3_special,actual_spending,planned_FTE_1,planned_FTE_2,planned_FTE_3,actual_FTE,document__document,document__year,program__is_midyear
31235,9218,2024,7065,835,BWM04,Management and Implementation of Agreements and Treaties,Gestion et mise en oeuvre des accords et des traités,1207,162,BWM00,946,129,INAC,Department of Crown-Indigenous Relations and Northern Affairs,Ministère des Relations Couronne-Autochtones et des Affaires du Nord,2009265594,,,1663186448,,,1658430932,,,,160,155,153,,dp_resources,2024,0
31236,9219,2024,7067,269,BWM05,Consultation and Accommodation,Consultation et accommodement,1207,162,BWM00,946,129,INAC,Department of Crown-Indigenous Relations and Northern Affairs,Ministère des Relations Couronne-Autochtones et des Affaires du Nord,8106952,,,7911945,,,7857404,,,,52,52,52,,dp_resources,2024,0
31237,9220,2024,6594,997,BWM09,Other Claims,Autres revendications,1207,162,BWM00,946,129,INAC,Department of Crown-Indigenous Relations and Northern Affairs,Ministère des Relations Couronne-Autochtones et des Affaires du Nord,976439530,,,10221656,,,0,,,,23,23,22,,dp_resources,2024,0
31238,9221,2024,7070,442,BWM10,First Nation Jurisdiction over Land and Fiscal Management,Exercice de la compétence des Premières Nations sur les terres et la gestion financière,1207,162,BWM00,946,129,INAC,Department of Crown-Indigenous Relations and Northern Affairs,Ministère des Relations Couronne-Autochtones et des Affaires du Nord,62670929,,,52614250,,,42730739,,,,54,46,45,,dp_resources,2024,0
31239,9222,2024,6596,1141,BWM13,Indian Residential Schools Settlement Agreement,Convention de règlement relative aux pensionnats indiens,1207,162,BWM00,946,129,INAC,Department of Crown-Indigenous Relations and Northern Affairs,Ministère des Relations Couronne-Autochtones et des Affaires du Nord,7160576,,,1134955,,,1138155,,,,24,22,22,,dp_resources,2024,0
31240,9360,2024,3578,855,ISS01,Management and Oversight Services,Services de gestion et de surveillance,782,281,ISS00,938,135,PSEP,Department of Public Safety and Emergency Preparedness,Ministère de la Sécurité publique et de la Protection civile,26538085,,,25015534,,,22528498,,,,179,171,157,,dp_resources,2024,0
31241,9415,2024,3579,221,ISS02,Communications Services,Services de communication,782,281,ISS00,938,135,PSEP,Department of Public Safety and Emergency Preparedness,Ministère de la Sécurité publique et de la Protection civile,9971539,,,9098655,,,8985320,,,,74,68,67,,dp_resources,2024,0
31242,9432,2024,3580,800,ISS03,Legal Services,Services juridiques,782,281,ISS00,938,135,PSEP,Department of Public Safety and Emergency Preparedness,Ministère de la Sécurité publique et de la Protection civile,4514313,,,4415899,,,3773002,,,,6,6,6,,dp_resources,2024,0
31243,9459,2024,3581,536,ISS04,Human Resources Management Services,Services de gestion des ressources humaines,782,281,ISS00,938,135,PSEP,Department of Public Safety and Emergency Preparedness,Ministère de la Sécurité publique et de la Protection civile,8856695,,,8422570,,,8462485,,,,83,79,79,,dp_resources,2024,0
31244,9494,2024,3582,425,ISS05,Financial Management Services,Services de gestion financière,782,281,ISS00,938,135,PSEP,Department of Public Safety and Emergency Preparedness,Ministère de la Sécurité publique et de la Protection civile,5775232,,,5583600,,,5422160,,,,48,46,45,,dp_resources,2024,0
31246,9555,2024,3584,632,ISS07,Information Technology Services,Services de la technologie de l'information,782,281,ISS00,938,135,PSEP,Department of Public Safety and Emergency Preparedness,Ministère de la Sécurité publique et de la Protection civile,11320719,,,10597190,,,10043097,,,,82,79,78,,dp_resources,2024,0
31247,9575,2024,3585,1095,ISS08,Real Property Management Services,Services de gestion des biens immobiliers,782,281,ISS00,938,135,PSEP,Department of Public Safety and Emergency Preparedness,Ministère de la Sécurité publique et de la Protection civile,6297352,,,6044249,,,5862331,,,,18,18,18,,dp_resources,2024,0
31249,9246,2024,7075,183,BWR04,Climate Change Adaptation and Clean Energy,Adaptation aux changements climatiques et énergie propre,1208,163,BWR00,946,129,INAC,Department of Crown-Indigenous Relations and Northern Affairs,Ministère des Relations Couronne-Autochtones et des Affaires du Nord,67024880,,,52704709,,,46935803,,,,48,38,38,,dp_resources,2024,0
31250,9247,2024,7073,970,BWR05,Northern Strategic and Science Policy,Politique stratégique et scientifique du Nord,1208,163,BWR00,946,129,INAC,Department of Crown-Indigenous Relations and Northern Affairs,Ministère des Relations Couronne-Autochtones et des Affaires du Nord,9052825,,,7986222,,,865360,,,,20,20,20,,dp_resources,2024,0
31251,9248,2024,6606,969,BWR06,Northern Regulatory and Legislative Frameworks,Cadres réglementaires et législatifs du Nord,1208,163,BWR00,946,129,INAC,Department of Crown-Indigenous Relations and Northern Affairs,Ministère des Relations Couronne-Autochtones et des Affaires du Nord,20872440,,,21212357,,,21513060,,,,105,105,105,,dp_resources,2024,0
31252,9249,2024,7076,971,BWR07,Northern and Arctic Environmental Sustainability,Durabilité environnementale dans le Nord et l'Arctique,1208,163,BWR00,946,129,INAC,Department of Crown-Indigenous Relations and Northern Affairs,Ministère des Relations Couronne-Autochtones et des Affaires du Nord,26582631,,,25373236,,,20184789,,,,38,38,34,,dp_resources,2024,0
31253,9250,2024,7077,967,BWR08,Northern Contaminated Sites,Sites contaminés dans le Nord,1208,163,BWR00,946,129,INAC,Department of Crown-Indigenous Relations and Northern Affairs,Ministère des Relations Couronne-Autochtones et des Affaires du Nord,713108197,,,748387404,,,763843220,,,,115,115,115,,dp_resources,2024,0
31254,9251,2024,7074,979,BWR10,Nutrition North,Nutrition Nord,1208,163,BWR00,946,129,INAC,Department of Crown-Indigenous Relations and Northern Affairs,Ministère des Relations Couronne-Autochtones et des Affaires du Nord,132984365,,,139066975,,,145453716,,,,20,20,20,,dp_resources,2024,0
31255,9252,2024,7072,972,BWR11,Northern and Arctic Governance and Partnerships,Gouvernance et partenariats dans le Nord et l'Arctique,1208,163,BWR00,946,129,INAC,Department of Crown-Indigenous Relations and Northern Affairs,Ministère des Relations Couronne-Autochtones et des Affaires du Nord,126519618,,,123538958,,,132735555,,,,60,60,60,,dp_resources,2024,0
31256,9528,2024,3583,597,ISS06,Information Management Services,Services de gestion de l'information,782,281,ISS00,938,135,PSEP,Department of Public Safety and Emergency Preparedness,Ministère de la Sécurité publique et de la Protection civile,3318972,,,3332193,,,3331681,,,,31,31,31,,dp_resources,2024,0
31258,9163,2024,6706,768,BVQ01,Laboratory Science Leadership and Services,Services et leadership en matière de science en laboratoire,1012,270,BVQ00,512,280,PHAC,Public Health Agency of Canada,Agence de la santé publique du Canada,165703942,,,118801569,,,116894337,,,,858,662,648,,dp_resources,2024,0
31259,9648,2024,3587,27,ISS0Z,Acquisition Management Services,Services de gestion des acquisitions,782,281,ISS00,938,135,PSEP,Department of Public Safety and Emergency Preparedness,Ministère de la Sécurité publique et de la Protection civile,1606324,,,1386293,,,1276984,,,,14,12,11,,dp_resources,2024,0
31262,9355,2024,3421,849,ISS01,Management and Oversight Services,Services de gestion et de surveillance,759,164,ISS00,946,129,INAC,Department of Crown-Indigenous Relations and Northern Affairs,Ministère des Relations Couronne-Autochtones et des Affaires du Nord,44571568,,,46044397,,,45742119,,,,262,256,253,,dp_resources,2024,0
31263,9409,2024,6352,215,ISS02,Communications Services,Services des communications,759,164,ISS00,946,129,INAC,Department of Crown-Indigenous Relations and Northern Affairs,Ministère des Relations Couronne-Autochtones et des Affaires du Nord,5592931,,,4998843,,,4672695,,,,7,7,7,,dp_resources,2024,0
31264,9438,2024,3423,794,ISS03,Legal Services,Services juridiques,759,164,ISS00,946,129,INAC,Department of Crown-Indigenous Relations and Northern Affairs,Ministère des Relations Couronne-Autochtones et des Affaires du Nord,48047911,,,47693336,,,47423916,,,,46,44,44,,dp_resources,2024,0
31265,9461,2024,3424,530,ISS04,Human Resources Management Services,Services de gestion des ressources humaines,759,164,ISS00,946,129,INAC,Department of Crown-Indigenous Relations and Northern Affairs,Ministère des Relations Couronne-Autochtones et des Affaires du Nord,12098861,,,11936666,,,11760363,,,,118,115,115,,dp_resources,2024,0
31266,9507,2024,3425,419,ISS05,Financial Management Services,Services de gestion financière,759,164,ISS00,946,129,INAC,Department of Crown-Indigenous Relations and Northern Affairs,Ministère des Relations Couronne-Autochtones et des Affaires du Nord,23743761,,,23217968,,,22960459,,,,66,64,64,,dp_resources,2024,0
31267,9536,2024,3426,591,ISS06,Information Management Services,Services de gestion de l'information,759,164,ISS00,946,129,INAC,Department of Crown-Indigenous Relations and Northern Affairs,Ministère des Relations Couronne-Autochtones et des Affaires du Nord,7455707,,,7278681,,,7254497,,,,4,4,4,,dp_resources,2024,0
31268,9549,2024,3427,626,ISS07,Information Technology Services,Services de la technologie de l'information,759,164,ISS00,946,129,INAC,Department of Crown-Indigenous Relations and Northern Affairs,Ministère des Relations Couronne-Autochtones et des Affaires du Nord,15005911,,,14836421,,,14994891,,,,4,4,4,,dp_resources,2024,0
31269,9590,2024,3428,1089,ISS08,Real Property Management Services,Services de gestion des biens immobiliers,759,164,ISS00,946,129,INAC,Department of Crown-Indigenous Relations and Northern Affairs,Ministère des Relations Couronne-Autochtones et des Affaires du Nord,266504,,,201567,,,197385,,,,0,0,0,,dp_resources,2024,0
31270,9634,2024,3429,898,ISS09,Materiel Management Services,Services de gestion du matériel,759,164,ISS00,946,129,INAC,Department of Crown-Indigenous Relations and Northern Affairs,Ministère des Relations Couronne-Autochtones et des Affaires du Nord,5107007,,,5016677,,,4961536,,,,15,15,14,,dp_resources,2024,0
31271,9663,2024,3430,21,ISS0Z,Acquisition Management Services,Services de gestion des acquisitions,759,164,ISS00,946,129,INAC,Department of Crown-Indigenous Relations and Northern Affairs,Ministère des Relations Couronne-Autochtones et des Affaires du Nord,103883,,,103883,,,103884,,,,0,0,0,,dp_resources,2024,0
31274,9563,2024,3891,641,ISS07,Information Technology Services,Services de la technologie de l'information,885,272,ISS00,512,280,PHAC,Public Health Agency of Canada,Agence de la santé publique du Canada,21763356.13,,,19515195.38,,,16403088.54,,,,0,0,0,,dp_resources,2024,0
31275,9217,2024,6598,1205,BWM03,Specific Claims,Revendications particulières,1207,162,BWM00,946,129,INAC,Department of Crown-Indigenous Relations and Northern Affairs,Ministère des Relations Couronne-Autochtones et des Affaires du Nord,6019761594,,,3198522133,,,1067907094,,,,148,148,148,,dp_resources,2024,0
31276,9177,2024,6876,574,BVT05,Indigenous Policing,Services de police autochtones,780,279,BVT00,938,135,PSEP,Department of Public Safety and Emergency Preparedness,Ministère de la Sécurité publique et de la Protection civile,405482333,,,352444447,,,337004152,,,,92,88,76,,dp_resources,2024,0
31277,9175,2024,6878,1176,BVT03,Serious and Organized Crime,Crimes graves et crime organisé,780,279,BVT00,938,135,PSEP,Department of Public Safety and Emergency Preparedness,Ministère de la Sécurité publique et de la Protection civile,57875197,,,42472271,,,40229204,,,,82,78,73,,dp_resources,2024,0
31278,9341,2024,4577,692,ISS00,Internal Services,Services internes,904,135,ISS00,985,141,FORDQ,Economic Development Agency of Canada for the Regions of Quebec,Agence de développement économique du Canada pour les régions du Québec,22330430,,,22065502,,,20067652,,,,167,165,147,,dp_resources,2024,0
31279,8681,2024,3971,1304,BLL04,Regional Innovation,Innovation régionale,903,134,BLL00,985,141,FORDQ,Economic Development Agency of Canada for the Regions of Quebec,Agence de développement économique du Canada pour les régions du Québec,174368160,,,174849792,,,112120337,,,,150,150,136,,dp_resources,2024,0
31283,8837,2024,3973,1233,BLL03,Targeted or temporary support,Soutien ponctuel ou ciblé,903,134,BLL00,985,141,FORDQ,Economic Development Agency of Canada for the Regions of Quebec,Agence de développement économique du Canada pour les régions du Québec,25727559,,,22249952,,,9312634,,,,7,5,2,,dp_resources,2024,0
31284,8836,2024,4812,248,BLL02,Vitality of communities,Vitalité des collectivités,903,134,BLL00,985,141,FORDQ,Economic Development Agency of Canada for the Regions of Quebec,Agence de développement économique du Canada pour les régions du Québec,93508572,,,90512989,,,71219390,,,,59,59,53,,dp_resources,2024,0
31285,9279,2024,5955,1149,BUE01,Reviews,Examens,1131,237,BUE00,998,345,NSICP,Secretariat of the National Security and Intelligence Committee of Parliamentarians,Secrétariat du Comité des parlementaires sur la sécurité nationale et le renseignement,2635805,,,2635805,,,2635805,,,,7,7,7,,dp_resources,2024,0
31288,9273,2024,6718,1051,BSA01,Promotion Program,Programme de promotion,1160,55,BSA00,1001,71,CHRC,Canadian Human Rights Commission,Commission canadienne des droits de la personne,4928351,,,4697575,,,4696858,,,,30.5,29.6,29.3,,dp_resources,2024,0
31289,9274,2024,6425,1055,BSB01,Protection Program,Programme de protection,1161,56,BSB00,1001,71,CHRC,Canadian Human Rights Commission,Commission canadienne des droits de la personne,13248610,,,12385138,,,12383213,,,,91.4,88.8,87.8,,dp_resources,2024,0
31290,9275,2024,6719,352,BSC01,Audit Program,Programme d'audit,1039,57,BSC00,1001,71,CHRC,Canadian Human Rights Commission,Commission canadienne des droits de la personne,9017399,,,8439621,,,8438310,,,,59.5,57.8,57.2,,dp_resources,2024,0
31291,9684,2024,4591,675,ISS00,Internal Services,Services internes,860,58,ISS00,1001,71,CHRC,Canadian Human Rights Commission,Commission canadienne des droits de la personne,10562770,,,11544548,,,11580121,,,,99,96.7,95.8,,dp_resources,2024,0
31292,8623,2024,6408,1544,BYK01,Innovation,Innovation,1176,359,BYK00,908,560,PCAN,Pacific Economic Development Agency of Canada,Agence de développement économique du Pacifique Canada,24281712,,,22548871,,,22651146,,,,36,36,36,,dp_resources,2024,0
31293,8624,2024,6409,1545,BYK02,Business Growth,Croissance des entreprises,1176,359,BYK00,908,560,PCAN,Pacific Economic Development Agency of Canada,Agence de développement économique du Pacifique Canada,52299752,,,51100116,,,48161479,,,,35,35,28,,dp_resources,2024,0
31294,8625,2024,6410,1546,BYK03,Business Services,Services aux entreprises,1176,359,BYK00,908,560,PCAN,Pacific Economic Development Agency of Canada,Agence de développement économique du Pacifique Canada,21296699,,,18959032,,,18948620,,,,20,20,20,,dp_resources,2024,0
31295,8626,2024,6422,1547,BYK04,Community Initiatives,Initiatives communautaires,1176,359,BYK00,908,560,PCAN,Pacific Economic Development Agency of Canada,Agence de développement économique du Pacifique Canada,13928356,,,14472223,,,11649508,,,,31,31,31,,dp_resources,2024,0
31298,8713,2024,5904,1508,BXS01,Quasi-judicial Review Program,Programme d’examen quasi judiciaire,1130,348,BXS00,699,244,OCSEC,Office of the Intelligence Commissioner,Bureau du commissaire au renseignement,1937145,,,1942312,,,1943381,,,,6.5,6.5,6.5,,dp_resources,2024,0
31299,9328,2024,4575,714,ISS00,Internal Services,Services internes,900,246,ISS00,699,244,OCSEC,Office of the Intelligence Commissioner,Bureau du commissaire au renseignement,638708,,,640059,,,640338,,,,4,4,4,,dp_resources,2024,0
31300,8679,2024,7145,1480,BGM10,Social Innovation and Social Finance Strategy,Stratégie d’innovation sociale et de finance sociale,152,152,BGM00,696,128,HRSD,Department of Employment and Social Development,Ministère de l'Emploi et du Développement social,64538874,,,64641667,,,63067916,,,,27,27,18,,dp_resources,2024,0
31301,8767,2024,7132,1191,BGM02,Social Development Partnerships Program,Programme de partenariats pour le développement social,152,152,BGM00,696,128,HRSD,Department of Employment and Social Development,Ministère de l'Emploi et du Développement social,54775689,,,48251433,,,44601913,,,,152,147,127,,dp_resources,2024,0
31302,8768,2024,6077,966,BGM03,New Horizons for Seniors Program,Programme Nouveaux Horizons pour les aînés,152,152,BGM00,696,128,HRSD,Department of Employment and Social Development,Ministère de l'Emploi et du Développement social,109011582,,,84075091,,,70462428,,,,78,61,61,,dp_resources,2024,0
31303,8769,2024,7128,354,BGM04,Enabling Accessibility Fund,Fonds pour l'accessibilité,152,152,BGM00,696,128,HRSD,Department of Employment and Social Development,Ministère de l'Emploi et du Développement social,27995205,,,28029110,,,23269630,,,,24,24,19,,dp_resources,2024,0
31304,8770,2024,7127,326,BGM05,Early Learning and Child Care,Apprentissage et garde des jeunes enfants,152,152,BGM00,696,128,HRSD,Department of Employment and Social Development,Ministère de l'Emploi et du Développement social,7259747878,,,8539764238,,,8606746517,,,,96,68,69,,dp_resources,2024,0
31305,8771,2024,7125,388,BGM06,Canadian Benefit for Parents of Young Victims of Crime,Allocation canadienne aux parents de jeunes victimes de crimes,152,152,BGM00,696,128,HRSD,Department of Employment and Social Development,Ministère de l'Emploi et du Développement social,11268743,,,2034799,,,2034430,,,,11,11,11,,dp_resources,2024,0
31306,8772,2024,7130,1300,BGM07,Indigenous Early Learning and Child Care Transformation Initiative,Initiative de transformation de l'apprentissage et de la garde des jeunes enfants autochtones,152,152,BGM00,696,128,HRSD,Department of Employment and Social Development,Ministère de l'Emploi et du Développement social,381079219,,,588231387,,,595935526,,,,55,51,45,,dp_resources,2024,0
31307,8773,2024,7148,1302,BGM08,Sustainable Development Goals Funding Program,Programme de financement des Objectifs de développement durable,152,152,BGM00,696,128,HRSD,Department of Employment and Social Development,Ministère de l'Emploi et du Développement social,7525202,,,7553002,,,7557469,,,,18,18,18,,dp_resources,2024,0
31308,8774,2024,7124,1301,BGM09,Accessible Canada,Canada Accessible,152,152,BGM00,696,128,HRSD,Department of Employment and Social Development,Ministère de l'Emploi et du Développement social,14933170,,,14949844,,,14873470,,,,68,67,67,,dp_resources,2024,0
31309,8601,2024,7109,1625,BGM12,Black-led Philanthropic Endowment Fund,Le Fonds de dotation philanthropique dirigé par des Noirs,152,152,BGM00,696,128,HRSD,Department of Employment and Social Development,Ministère de l'Emploi et du Développement social,0,,,0,,,0,,,,0,0,0,,dp_resources,2024,0
31310,8663,2024,7146,1511,BGM11,Strategic Engagement and Research Program,Programme stratégique de mobilisation des partenaires et de recherche,152,152,BGM00,696,128,HRSD,Department of Employment and Social Development,Ministère de l'Emploi et du Développement social,113622,,,114766,,,114974,,,,0,0,0,,dp_resources,2024,0
31311,8775,2024,7151,990,BGN01,Old Age Security,Sécurité de la vieillesse,153,153,BGN00,696,128,HRSD,Department of Employment and Social Development,Ministère de l'Emploi et du Développement social,81584219815,,,86465675591,,,91590537181,,,,3829,2641,1656,,dp_resources,2024,0
31312,8776,2024,7149,131,BGN02,Canada Disability Savings Program,Programme canadien pour l'épargne-invalidité,153,153,BGN00,696,128,HRSD,Department of Employment and Social Development,Ministère de l'Emploi et du Développement social,732212835,,,731972172,,,724664719,,,,22,22,22,,dp_resources,2024,0
31313,8777,2024,7150,137,BGN03,Canada Pension Plan,Régime de pensions du Canada,153,153,BGN00,696,128,HRSD,Department of Employment and Social Development,Ministère de l'Emploi et du Développement social,43027638,,,41894853,,,35207362,,,,3671,3618,3094,,dp_resources,2024,0
31314,8569,2024,6956,1598,BVG21,Responsive Health Care Systems,Systèmes de soins de santé adaptés,1254,147,BVG00,522,127,H,Department of Health,Ministère de la Santé,5029877511,,,5010616513,,,4450321031,,,,101,102,89,,dp_resources,2024,0
31315,8570,2024,7133,1600,BVG22,Healthy People and Communities,Personnes et communautés en santé,1254,147,BVG00,522,127,H,Department of Health,Ministère de la Santé,2330600947,,,3333755142,,,3926372009,,,,422,474,451,,dp_resources,2024,0
31316,8571,2024,7134,1601,BVG23,"Quality Health Science, Data and Evidence","Science, données et preuves de qualité sur la santé",1254,147,BVG00,522,127,H,Department of Health,Ministère de la Santé,194913562,,,184257884,,,167473353,,,,37,37,31,,dp_resources,2024,0
31317,9134,2024,7110,1028,BVH01,Pharmaceutical Drugs,Produits pharmaceutiques,1101,148,BVH00,522,127,H,Department of Health,Ministère de la Santé,97830799,,,99397423,,,98497506,,,,1401,1405,1413,,dp_resources,2024,0
31318,9135,2024,7202,106,BVH02,Biologic and Radiopharmaceutical Drugs,Médicaments biologiques et radiopharmaceutiques,1101,148,BVH00,522,127,H,Department of Health,Ministère de la Santé,52238152,,,51436467,,,50281873,,,,432,429,424,,dp_resources,2024,0
31319,9136,2024,7114,922,BVH03,Medical Devices,Instruments médicaux,1101,148,BVH00,522,127,H,Department of Health,Ministère de la Santé,20409323,,,20731536,,,20760597,,,,271,271,274,,dp_resources,2024,0
31320,9137,2024,7167,957,BVH04,Natural Health Products,Produits de santé naturels,1101,148,BVH00,522,127,H,Department of Health,Ministère de la Santé,19962008,,,19894790,,,19716238,,,,139,136,134,,dp_resources,2024,0
31321,9138,2024,7203,452,BVH05,Food and Nutrition,Alimentation et nutrition,1101,148,BVH00,522,127,H,Department of Health,Ministère de la Santé,70246767,,,69663300,,,67654855,,,,471,468,458,,dp_resources,2024,0
31322,9139,2024,7117,66,BVH06,Air Quality,Qualité de l'air,1101,148,BVH00,522,127,H,Department of Health,Ministère de la Santé,21418167,,,21214262,,,20391416,,,,100,98,94,,dp_resources,2024,0
31323,9140,2024,7118,180,BVH07,Climate Change,Changements climatiques,1101,148,BVH00,522,127,H,Department of Health,Ministère de la Santé,10745249,,,12440556,,,12230449,,,,40,40,39,,dp_resources,2024,0
31324,9141,2024,7119,1284,BVH08,Water Quality,Qualité de l'eau,1101,148,BVH00,522,127,H,Department of Health,Ministère de la Santé,3040850,,,3048901,,,3012809,,,,26,26,26,,dp_resources,2024,0
31325,9142,2024,7120,492,BVH09,Health Impacts of Chemicals,Incidence des produits chimiques sur la santé,1101,148,BVH00,522,127,H,Department of Health,Ministère de la Santé,53022341,,,49912079,,,49406103,,,,475,453,449,,dp_resources,2024,0
31326,9143,2024,7121,272,BVH10,Consumer Product Safety,Sécurité des produits de consommation,1101,148,BVH00,522,127,H,Department of Health,Ministère de la Santé,33426224,,,33560300,,,33124633,,,,253,251,248,,dp_resources,2024,0
31327,9144,2024,7122,1293,BVH11,Workplace Hazardous Products,Matières dangereuses utilisées au travail,1101,148,BVH00,522,127,H,Department of Health,Ministère de la Santé,4615186,,,4549522,,,4573468,,,,34,33,33,,dp_resources,2024,0
31328,9145,2024,7135,1245,BVH12,Tobacco Control,Lutte antitabac,1101,148,BVH00,522,127,H,Department of Health,Ministère de la Santé,34921880,,,35174460,,,34934375,,,,203,203,200,,dp_resources,2024,0
31329,9146,2024,7136,275,BVH13,Controlled Substances,Substances contrôlées,1101,148,BVH00,522,127,H,Department of Health,Ministère de la Santé,173470252,,,153807660,,,131850326,,,,469,458,452,,dp_resources,2024,0
31330,9147,2024,7137,160,BVH14,Cannabis,Cannabis,1101,148,BVH00,522,127,H,Department of Health,Ministère de la Santé,113866046,,,13055149,,,13495165,,,,790,13,13,,dp_resources,2024,0
31331,9148,2024,7138,1063,BVH15,Radiation Protection,Radioprotection,1101,148,BVH00,522,127,H,Department of Health,Ministère de la Santé,22738858,,,22791176,,,22725793,,,,210,209,208,,dp_resources,2024,0
31332,9149,2024,7140,1027,BVH16,Pesticides,Pesticides,1101,148,BVH00,522,127,H,Department of Health,Ministère de la Santé,45717566,,,46547141,,,46655929,,,,439,436,433,,dp_resources,2024,0
31333,9150,2024,7168,1202,BVH17,Health Canada Specialized Services,Services spécialisés de Santé Canada,1101,148,BVH00,522,127,H,Department of Health,Ministère de la Santé,23394087,,,23550154,,,21738670,,,,356,368,380,,dp_resources,2024,0
31334,9385,2024,4044,848,ISS01,Management and Oversight Services,Services de gestion et de surveillance,912,149,ISS00,522,127,H,Department of Health,Ministère de la Santé,90141593,,,93726136,,,99094453,,,,343,339,339,,dp_resources,2024,0
31335,9388,2024,4045,214,ISS02,Communications Services,Services de communication,912,149,ISS00,522,127,H,Department of Health,Ministère de la Santé,33830229,,,33538664,,,33509787,,,,257,252,251,,dp_resources,2024,0
31336,9439,2024,4046,793,ISS03,Legal Services,Services juridiques,912,149,ISS00,522,127,H,Department of Health,Ministère de la Santé,1879928,,,1879928,,,1879928,,,,0,0,0,,dp_resources,2024,0
31337,9460,2024,4047,529,ISS04,Human Resources Management Services,Services de gestion des ressources humaines,912,149,ISS00,522,127,H,Department of Health,Ministère de la Santé,38237018,,,35783736,,,35630259,,,,383,360,359,,dp_resources,2024,0
31338,9508,2024,4048,418,ISS05,Financial Management Services,Services de gestion financière,912,149,ISS00,522,127,H,Department of Health,Ministère de la Santé,31183141,,,30400102,,,30084953,,,,311,300,296,,dp_resources,2024,0
31339,9537,2024,4049,590,ISS06,Information Management Services,Services de gestion de l'information,912,149,ISS00,522,127,H,Department of Health,Ministère de la Santé,13434932,,,12810218,,,12719450,,,,73,69,69,,dp_resources,2024,0
31340,9548,2024,4050,625,ISS07,Information Technology Services,Services de la technologie de l'information,912,149,ISS00,522,127,H,Department of Health,Ministère de la Santé,62577853,,,61918169,,,61122167,,,,524,508,508,,dp_resources,2024,0
31341,9592,2024,4051,1088,ISS08,Real Property Management Services,Services de gestion des biens immobiliers,912,149,ISS00,522,127,H,Department of Health,Ministère de la Santé,44161638,,,40361168,,,30752537,,,,76,69,56,,dp_resources,2024,0
31342,9610,2024,4052,897,ISS09,Materiel Management Services,Services de gestion du matériel,912,149,ISS00,522,127,H,Department of Health,Ministère de la Santé,959467,,,958804,,,959492,,,,9,9,9,,dp_resources,2024,0
31343,9651,2024,4053,20,ISS0Z,Acquisition Management Services,Services de gestion des acquisitions,912,149,ISS00,522,127,H,Department of Health,Ministère de la Santé,5740950,,,5328750,,,5329700,,,,62,58,58,,dp_resources,2024,0
31344,8778,2024,5321,353,BGO01,Employment Insurance,Assurance-emploi,1222,154,BGO00,696,128,HRSD,Department of Employment and Social Development,Ministère de l'Emploi et du Développement social,126137558,,,87842482,,,87575757,,,,11487,7255,7229,,dp_resources,2024,0
31345,8779,2024,7191,1291,BGO02,Workforce Development Agreements,Ententes sur le développement de la main-d'œuvre,1222,154,BGO00,696,128,HRSD,Department of Employment and Social Development,Ministère de l'Emploi et du Développement social,725053346,,,725052802,,,725021536,,,,24,24,23,,dp_resources,2024,0
31346,8780,2024,7182,769,BGO03,Labour Market Development Agreements,Ententes sur le développement du marché du travail,1222,154,BGO00,696,128,HRSD,Department of Employment and Social Development,Ministère de l'Emploi et du Développement social,526095,,,536212,,,538280,,,,35,35,35,,dp_resources,2024,0
31347,8781,2024,7183,996,BGO04,Opportunities Fund for Persons with Disabilities,Fonds d'intégration pour les personnes handicapées,1222,154,BGO00,696,128,HRSD,Department of Employment and Social Development,Ministère de l'Emploi et du Développement social,104245042,,,104217396,,,104212202,,,,94,94,94,,dp_resources,2024,0
31348,8782,2024,7181,762,BGO05,Job Bank,Guichet-Emplois,1222,154,BGO00,696,128,HRSD,Department of Employment and Social Development,Ministère de l'Emploi et du Développement social,7043729,,,6961977,,,6978855,,,,259,259,259,,dp_resources,2024,0
31349,8783,2024,7192,1296,BGO06,Youth Employment and Skills Strategy,Stratégie emploi et compétences jeunesse,1222,154,BGO00,696,128,HRSD,Department of Employment and Social Development,Ministère de l'Emploi et du Développement social,475216747,,,251613879,,,251421646,,,,635,327,324,,dp_resources,2024,0
31350,8784,2024,7172,139,BGO07,Canada Service Corps,Service jeunesse Canada,1222,154,BGO00,696,128,HRSD,Department of Employment and Social Development,Ministère de l'Emploi et du Développement social,83633574,,,95402944,,,95931016,,,,76,53,52,,dp_resources,2024,0
31351,8785,2024,7186,1188,BGO08,Skills and Partnership Fund,Fonds pour les compétences et les partenariats,1222,154,BGO00,696,128,HRSD,Department of Employment and Social Development,Ministère de l'Emploi et du Développement social,67683660,,,57664106,,,57592503,,,,74,74,73,,dp_resources,2024,0
31352,8786,2024,7187,820,BGO09,Skills for Success,Compétences pour réussir,1222,154,BGO00,696,128,HRSD,Department of Employment and Social Development,Ministère de l'Emploi et du Développement social,26547114,,,26615355,,,24587751,,,,52,51,51,,dp_resources,2024,0
31353,8787,2024,7180,2,BGO10,Indigenous Skills and Employment Training Program,Programme de formation pour les compétences et l’emploi destiné aux Autochtones,1222,154,BGO00,696,128,HRSD,Department of Employment and Social Development,Ministère de l'Emploi et du Développement social,257761907,,,257833110,,,257678776,,,,222,220,219,,dp_resources,2024,0
